#column labels
#number   mjd start   mjd stop   mjd midpoint   flux(crab)   flux error(crab)
469	53111.1903	53111.3299	53111.2602	 2.49	0.22
470	53113.2590	53113.2785	53113.2688	 1.58	0.20
471	53114.1910	53114.2903	53114.2405	 1.91	0.19
472	53115.1882	53115.2889	53115.2385	 2.68	0.22
473	53116.1917	53116.2729	53116.2292	 2.42	0.19
474	53117.2076	53117.2472	53117.2274	 2.17	0.19
475	53118.2292	53118.2889	53118.2588	 2.66	0.20
476	53119.2875	53119.3069	53119.2972	 1.42	0.18
477	53136.1674	53136.2063	53136.1868	 0.26	0.14
478	53137.2097	53137.2167	53137.2132	 1.11	0.26
479	53139.1910	53139.2299	53139.2104	 0.48	0.15
480	53140.1708	53140.2097	53140.1903	 0.36	0.15
481	53141.1694	53141.1889	53141.1792	 0.93	0.16
482	53142.2028	53142.2222	53142.2125	 0.44	0.14
483	53143.1806	53143.2194	53143.2000	 1.23	0.18
484	53144.1806	53144.2194	53144.2000	 0.34	0.26
485	53146.1882	53146.2076	53146.1979	 0.22	0.16
486	53348.4604	53348.4674	53348.4639	 1.81	0.36
487	53349.4729	53349.5243	53349.5045	 2.58	0.22
488	53351.5160	53351.5354	53351.5257	 1.91	0.20
489	53352.4903	53352.5368	53352.5133	 2.01	0.33
490	53353.4806	53353.5389	53353.5097	 0.94	0.17
491	53354.4424	53354.5201	53354.4778	 1.68	0.18
492	53355.4625	53355.5271	53355.4948	 1.19	0.18
493	53359.4174	53359.5306	53359.4740	 0.61	0.18
494	53385.4236	53385.4431	53385.4333	 0.12	0.16
495	53387.4215	53387.4410	53387.4313	 0.22	0.16
496	53389.4604	53389.4799	53389.4701	 0.47	0.17
497	53405.3292	53405.3486	53405.3389	 0.83	0.18
498	53432.2931	53432.3125	53432.3028	 0.26	0.14
499	53433.2972	53433.3167	53433.3069	 0.24	0.15
500	53438.2910	53438.3104	53438.3007	 0.02	0.16
501	53440.2917	53440.3979	53440.3454	 0.08	0.16
502	53441.2965	53441.3160	53441.3063	 0.30	0.14
503	53442.2951	53442.3146	53442.3049	 0.25	0.16
504	53443.2986	53443.3181	53443.3083	 0.08	0.17
505	53445.3201	53445.3861	53445.3531	 0.31	0.17
506	53461.2146	53461.2340	53461.2243	 0.43	0.15
507	53462.2264	53462.2458	53462.2361	 0.58	0.15
508	53465.2188	53465.2382	53465.2285	 0.49	0.18
509	53466.2292	53466.2938	53466.2615	 0.47	0.20
510	53469.2042	53469.2236	53469.2139	 0.51	0.19
511	53470.2278	53470.2889	53470.2583	 0.52	0.18
512	53471.2319	53471.2597	53471.2462	 0.36	0.17
513	53488.1486	53488.1681	53488.1583	 0.83	0.16
514	53489.1736	53489.1931	53489.1833	 0.96	0.18
515	53490.1708	53490.1903	53490.1806	 0.49	0.16
516	53493.1514	53493.2528	53493.2021	 0.48	0.15
517	53496.1549	53496.2153	53496.1851	 0.32	0.15
518	53498.1556	53498.2701	53498.2000	 0.08	0.18
519	53528.1771	53528.1965	53528.1868	 0.32	0.16
520	53703.4632	53703.5021	53703.4826	 0.74	0.19
521	53704.4632	53704.5396	53704.5045	 0.85	0.24
522	53705.4576	53705.5347	53705.4962	 1.34	0.19
523	53706.4806	53706.5354	53706.5079	 0.86	0.23
524	53708.4542	53708.5340	53708.4977	 1.10	0.20
525	53709.4715	53709.5396	53709.4981	 0.57	0.32
526	53710.4556	53710.5146	53710.4852	 0.79	0.19
527	53711.4708	53711.5104	53711.4906	 1.01	0.19
528	53712.5007	53712.5403	53712.5205	 1.70	0.20
529	53714.4694	53714.4889	53714.4792	 1.32	0.19
530	53731.4146	53731.4410	53731.4278	 2.23	0.37
531	53732.4063	53732.4854	53732.4458	 2.18	0.21
532	53733.3889	53733.5389	53733.4650	 1.46	0.20
533	53734.3826	53734.5403	53734.4600	 1.93	0.20
534	53735.3944	53735.4340	53735.4142	 0.88	0.19
535	53739.3799	53739.5479	53739.4717	 1.43	0.22
536	53740.3694	53740.5368	53740.4505	 1.64	0.18
537	53742.3993	53742.5396	53742.4770	 0.60	0.16
538	53758.3382	53758.3451	53758.3417	 0.93	0.19
539	53761.3701	53761.4292	53761.3998	 1.70	0.19
540	53762.3389	53762.3583	53762.3486	 0.72	0.16
541	53763.2931	53763.4542	53763.3683	 2.13	0.20
542	53764.3486	53764.4083	53764.3782	 1.22	0.19
543	53765.3375	53765.4736	53765.4119	 1.70	0.18
544	53766.3333	53766.4542	53766.3998	 1.19	0.19
545	53767.3285	53767.4042	53767.3693	 1.07	0.21
546	53768.3375	53768.4653	53768.4082	 1.48	0.28
547	53769.3382	53769.3965	53769.3674	 1.41	0.18
548	53786.2431	53786.2986	53786.2708	 0.37	0.19
549	53790.3986	53790.4181	53790.4083	 1.20	0.19
550	53791.2833	53791.4674	53791.3616	 0.87	0.19
551	53793.2806	53793.3778	53793.3270	 1.20	0.27
552	53794.2826	53794.3021	53794.2924	 0.84	0.16
553	53796.4236	53796.4431	53796.4333	 0.77	0.19
554	53797.2639	53797.3035	53797.2837	 0.49	0.17
555	53799.3014	53799.3208	53799.3111	 0.82	0.18
556	53817.2076	53817.3160	53817.2646	 0.66	0.18
557	53818.1521	53818.3354	53818.2660	 0.36	0.17
558	53819.2590	53819.3181	53819.2884	 0.05	0.15
559	53820.2201	53820.3194	53820.2752	 0.25	0.15
560	53823.2361	53823.3424	53823.2889	 0.37	0.18
561	53825.2007	53825.3382	53825.2733	 0.52	0.17
562	53827.2556	53827.3750	53827.3175	 0.30	0.16
563	53829.3285	53829.3479	53829.3382	 0.33	0.15
564	53843.1569	53843.1958	53843.1764	 0.89	0.20
565	53844.1438	53844.2465	53844.1995	 0.87	0.15
566	53845.1424	53845.2340	53845.1930	 1.09	0.20
567	53846.1451	53846.2813	53846.2133	 1.85	0.16
568	53848.1799	53848.2778	53848.2289	 1.53	0.21
569	53849.1444	53849.2667	53849.2111	 0.62	0.16
570	53850.1403	53850.2188	53850.1795	 1.00	0.16
571	53851.1757	53851.2896	53851.2281	 0.93	0.16
572	53852.1396	53852.2597	53852.1933	 0.61	0.15
573	53854.1535	53854.2917	53854.2232	 0.41	0.17
574	53855.1924	53855.2951	53855.2438	 0.54	0.16
575	53856.2451	53856.2646	53856.2549	 1.37	0.16
576	53873.1618	53873.2201	53873.1910	 0.78	0.14
577	53874.1813	53874.1882	53874.1847	 0.40	0.18
578	53876.1583	53876.1972	53876.1778	 0.77	0.13
579	53877.1681	53877.2271	53877.1975	 0.83	0.17
580	53878.1521	53878.2194	53878.1844	 1.02	0.17
581	53879.1535	53879.2243	53879.1867	 0.65	0.15
582	53880.1556	53880.1750	53880.1653	 1.21	0.19
583	53881.1597	53881.2264	53881.1931	 1.17	0.16
584	53882.1604	53882.2201	53882.1903	 1.47	0.18
585	53883.1597	53883.2181	53883.1889	 1.20	0.17
586	53884.1861	53884.2056	53884.1958	 1.57	0.16
587	54062.4847	54062.5042	54062.4944	 0.38	0.18
588	54064.4778	54064.4972	54064.4875	 0.26	0.20
589	54067.5125	54067.5319	54067.5222	 0.39	0.23
590	54085.4069	54085.4472	54085.4271	 0.08	0.23
591	54090.4771	54090.5438	54090.5101	 0.23	0.31
592	54115.3569	54115.4368	54115.4002	 0.37	0.26
593	54116.3431	54116.4667	54116.4012	 0.21	0.23
594	54117.3431	54117.4042	54117.3736	 0.84	0.23
595	54127.4049	54127.4438	54127.4243	 0.91	0.23
596	54128.4576	54128.4771	54128.4674	 0.54	0.23
597	54147.2792	54147.3993	54147.3392	 0.35	0.19
598	54148.2563	54148.3674	54148.3115	 0.40	0.18
599	54150.3618	54150.4028	54150.3823	 0.30	0.17
600	54152.2576	54152.3194	54152.2891	 0.40	0.17
601	54154.3063	54154.4160	54154.3528	 0.36	0.18
602	54156.3965	54156.4361	54156.4163	 0.28	0.17
603	54168.2090	54168.2285	54168.2188	 0.01	0.18
604	54170.2563	54170.2951	54170.2757	 0.28	0.19
605	54171.2438	54171.3257	54171.2884	 0.17	0.15
606	54172.2507	54172.3104	54172.2806	 0.35	0.16
607	54173.2549	54173.3139	54173.2843	 0.30	0.19
608	54174.2646	54174.3243	54174.2944	 0.64	0.17
609	54175.2903	54175.3708	54175.3343	 0.56	0.16
610	54176.3451	54176.3868	54176.3660	 0.06	0.18
611	54177.2410	54177.3729	54177.2949	 0.44	0.16
612	54179.1993	54179.2806	54179.2363	 0.41	0.17
613	54184.3681	54184.3875	54184.3778	 0.55	0.18
614	54198.1653	54198.2431	54198.2009	 0.07	0.18
615	54201.1444	54201.3285	54201.2557	 0.31	0.16
616	54202.2236	54202.2431	54202.2333	-0.06	0.12
617	54204.1229	54204.2271	54204.1700	 0.36	0.15
618	54205.1306	54205.2340	54205.1762	 0.64	0.15
619	54206.1660	54206.2667	54206.2215	 0.51	0.14
620	54208.1715	54208.2521	54208.2123	 0.12	0.14
621	54209.2042	54209.2882	54209.2474	 0.25	0.15
622	54210.2104	54210.2694	54210.2400	-0.06	0.20
623	54227.1382	54227.1979	54227.1681	 0.17	0.15
624	54228.1611	54228.2215	54228.1914	-0.09	0.14
625	54229.1681	54229.2292	54229.1986	 0.09	0.14
626	54230.1438	54230.2257	54230.1882	 0.22	0.15
627	54231.1444	54231.2243	54231.1845	 0.22	0.14
628	54232.1549	54232.2035	54232.1772	-0.28	0.34
629	54233.2007	54233.2201	54233.2104	 0.11	0.16
630	54235.1451	54235.2250	54235.1849	 0.15	0.13
631	54236.1472	54236.1667	54236.1569	 0.10	0.13
632	54238.1813	54238.2424	54238.2118	 0.08	0.14
633	54257.1743	54257.1938	54257.1840	 0.47	0.18
634	54258.1632	54258.1847	54258.1743	 0.26	0.18
635	54259.1632	54259.1958	54259.1795	-0.15	0.17
636	54260.1743	54260.1938	54260.1840	 0.04	0.16
637	54262.1736	54262.1931	54262.1833	 0.50	0.16
638	54264.1639	54264.1833	54264.1736	-0.09	0.17
639	54415.5076	54415.5271	54415.5174	 0.05	0.25
640	54417.5049	54417.5243	54417.5146	 0.66	0.27
641	54421.4917	54421.5215	54421.5067	 0.44	0.33
642	54422.4875	54422.5271	54422.5073	 0.09	0.25
643	54423.4854	54423.5250	54423.5052	 0.61	0.24
644	54475.3646	54475.4500	54475.4073	 1.07	0.22
645	54476.3674	54476.5174	54476.4412	 0.11	0.22
646	54477.4569	54477.5181	54477.4875	 0.73	0.24
647	54478.3500	54478.5285	54478.4394	 1.47	0.24
648	54480.3743	54480.4938	54480.4337	 0.82	0.27
649	54481.3931	54481.4125	54481.4028	 1.54	0.23
650	54482.4396	54482.4590	54482.4493	 0.80	0.22
651	54483.4736	54483.5354	54483.5049	 1.13	0.23
652	54496.3569	54496.3729	54496.3649	 0.77	0.44
653	54497.3042	54497.4056	54497.3543	 0.70	0.38
654	54498.3049	54498.4229	54498.3688	 1.27	0.47
655	54499.3236	54499.4257	54499.3795	 0.44	0.43
656	54502.2903	54502.4139	54502.3578	 2.25	0.41
657	54503.2792	54503.4625	54503.3809	 2.25	0.42
658	54504.2639	54504.4417	54504.3529	 2.22	0.38
659	54505.2785	54505.5000	54505.3891	 1.37	0.36
660	54506.2840	54506.4660	54506.3628	 0.90	0.36
661	54507.3333	54507.4292	54507.3803	 0.92	0.36
662	54508.3063	54508.5132	54508.4224	 1.65	0.38
663	54509.3118	54509.5069	54509.3994	 1.80	0.36
664	54510.3951	54510.5000	54510.4474	 1.12	0.39
665	54522.2347	54522.2542	54522.2444	 1.06	0.32
666	54523.2403	54523.2597	54523.2500	 1.77	0.37
667	54525.2604	54525.3403	54525.3039	 1.34	0.34
668	54526.3014	54526.3410	54526.3212	 0.67	0.33
669	54527.2528	54527.3389	54527.3000	 1.88	0.35
670	54529.2188	54529.3021	54529.2558	 1.08	0.31
671	54530.2847	54530.3313	54530.3080	 1.50	0.35
672	54531.2132	54531.3778	54531.2907	 2.23	0.35
673	54532.2431	54532.3014	54532.2722	 1.94	0.34
674	54533.2389	54533.3993	54533.3143	 0.86	0.33
675	54534.2396	54534.4000	54534.3247	 1.05	0.34
676	54535.2639	54535.3271	54535.2961	 1.19	0.33
677	54536.2833	54536.4222	54536.3598	 0.92	0.32
678	54538.3132	54538.4236	54538.3620	 0.66	0.33
679	54552.1639	54552.2750	54552.2215	 2.72	0.35
680	54553.1625	54553.3139	54553.2374	 2.23	0.36
681	54554.1771	54554.2569	54554.2204	 0.98	0.37
682	54555.2764	54555.3368	54555.3063	 3.93	0.38
683	54556.1688	54556.2479	54556.2118	 2.90	0.33
684	54557.1660	54557.2993	54557.2449	 2.99	0.41
685	54559.2042	54559.2826	54559.2432	 1.77	0.40
686	54560.1681	54560.2514	54560.2058	 1.46	0.39
687	54561.1701	54561.2743	54561.2226	 1.01	0.30
688	54562.1694	54562.2569	54562.2176	 0.78	0.41
689	54563.1681	54563.2417	54563.2051	 2.41	0.40
690	54564.1688	54564.2965	54564.2294	 0.05	0.39
691	54565.2257	54565.2736	54565.2497	 0.81	0.35
692	54566.2625	54566.2819	54566.2722	 0.13	0.37
693	54580.1368	54580.1979	54580.1674	 1.35	0.29
694	54581.1375	54581.1979	54581.1677	 0.90	0.32
695	54582.1382	54582.2208	54582.1759	 1.26	0.30
696	54583.1438	54583.1826	54583.1632	 0.90	0.31
697	54584.1396	54584.1951	54584.1674	 0.41	0.32
698	54585.2007	54585.2396	54585.2201	 2.04	0.34
699	54586.1486	54586.2875	54586.2180	 1.51	0.29
700	54587.1618	54587.2410	54587.2049	 1.34	0.36
701	54588.1750	54588.2938	54588.2250	 6.89	0.35
702	54589.1424	54589.2826	54589.2091	 3.12	0.30
703	54591.1424	54591.2833	54591.2167	 0.73	0.37
704	54592.1424	54592.2403	54592.1915	 1.06	0.34
705	54593.1840	54593.2729	54593.2280	 0.67	0.35
706	54594.2215	54594.2611	54594.2413	 1.12	0.33
707	54611.1549	54611.2139	54611.1843	 1.47	0.27
708	54612.1569	54612.2160	54612.1866	 2.08	0.34
709	54613.1569	54613.2160	54613.1863	 0.19	0.34
710	54614.1569	54614.2090	54614.1827	 0.02	0.33
711	54615.1583	54615.2174	54615.1877	 0.90	0.33
712	54616.1590	54616.2174	54616.1882	 0.33	0.35
713	54617.1590	54617.1986	54617.1788	 1.89	0.25
714	54618.1597	54618.1986	54618.1792	 0.49	0.31
715	54619.1604	54619.1993	54619.1799	 0.87	0.28
716	54620.1611	54620.1910	54620.1759	 0.38	0.20
717	54621.1618	54621.2007	54621.1813	 0.96	0.35
718	54622.1833	54622.2028	54622.1931	 1.91	0.26
719	54828.4146	54828.4958	54828.4516	 0.06	0.21
720	54829.4535	54829.5361	54829.4986	 0.67	0.21
721	54830.4160	54830.4965	54830.4597	 0.42	0.19
722	54831.4188	54831.4896	54831.4525	 0.60	0.20
723	54832.4250	54832.4646	54832.4448	 0.42	0.22
724	54833.4278	54833.5313	54833.4800	 0.34	0.20
725	54851.3521	54851.3715	54851.3618	 0.90	0.28
726	54856.3326	54856.4944	54856.4241	 1.01	0.26
727	54858.3910	54858.4729	54858.4352	 0.66	0.27
728	54859.3417	54859.4007	54859.3713	 0.59	0.24
729	54860.3861	54860.4896	54860.4438	 0.76	0.24
730	54862.3375	54862.5215	54862.4417	 0.91	0.24
731	54863.3722	54863.4868	54863.4300	 1.08	0.25
732	54864.3667	54864.4465	54864.4100	 1.00	0.26
733	54865.3639	54865.4854	54865.4300	 0.58	0.23
734	54866.4063	54866.4667	54866.4361	 0.76	0.24
735	54867.4535	54867.4944	54867.4740	 0.03	0.24
736	54879.2840	54879.3625	54879.3234	 0.86	0.27
737	54881.2736	54881.4181	54881.3517	 0.90	0.23
738	54882.2799	54882.3826	54882.3315	 0.91	0.22
739	54883.2611	54883.4042	54883.3331	 0.48	0.21
740	54884.2625	54884.3840	54884.3282	 0.84	0.22
741	54885.2625	54885.3014	54885.2819	 0.36	0.19
742	54886.3743	54886.4132	54886.3938	 0.41	0.23
743	54888.2826	54888.4111	54888.3523	 0.78	0.24
744	54889.2493	54889.3722	54889.3163	 0.59	0.22
745	54890.3167	54890.3361	54890.3264	 0.35	0.19
746	54891.2938	54891.3951	54891.3497	 0.44	0.20
747	54892.3132	54892.3931	54892.3567	 0.62	0.20
748	54893.3403	54893.4000	54893.3701	 0.91	0.28
749	54906.1875	54906.2646	54906.2257	 0.95	0.26
750	54907.1986	54907.2569	54907.2278	 0.72	0.26
751	54908.1625	54908.3333	54908.2508	 0.83	0.24
752	54909.1688	54909.3354	54909.2460	-0.49	0.31
753	54910.1854	54910.3486	54910.2667	 0.73	0.20
754	54911.2326	54911.3611	54911.2872	 0.19	0.19
755	54913.1931	54913.3833	54913.2919	 0.68	0.26
756	54914.2174	54914.3785	54914.2973	 0.18	0.25
757	54916.1785	54916.3799	54916.2794	 0.52	0.23
758	54918.1792	54918.3611	54918.2677	 0.10	0.23
759	54919.1806	54919.2840	54919.2322	 0.08	0.23
760	54920.2403	54920.3410	54920.2851	 0.77	0.26
761	54921.2736	54921.3771	54921.3255	 0.30	0.23
762	54922.3181	54922.3660	54922.3427	 0.16	0.22
763	54934.1410	54934.2250	54934.1873	 0.80	0.28
764	54937.1319	54937.3236	54937.2384	 0.73	0.32
765	54938.1333	54938.3132	54938.2296	 1.20	0.26
766	54939.1451	54939.3056	54939.2333	 0.53	0.24
767	54940.1847	54940.3035	54940.2440	 0.22	0.19
768	54941.1958	54941.3139	54941.2546	 0.86	0.22
769	54942.1375	54942.2917	54942.2270	 0.24	0.22
770	54943.1389	54943.3014	54943.2201	 0.30	0.21
771	54944.1375	54944.3174	54944.2252	 0.44	0.24
772	54945.1375	54945.2764	54945.2104	 0.35	0.23
773	54947.1736	54947.2993	54947.2328	 0.59	0.26
774	54948.1806	54948.3014	54948.2433	 0.94	0.25
775	54949.2736	54949.2931	54949.2833	 0.53	0.22
776	54964.1771	54964.2354	54964.2063	 0.72	0.22
777	54965.1521	54965.2319	54965.1956	 0.16	0.19
778	54966.1535	54966.2125	54966.1829	 0.11	0.20
779	54967.1514	54967.2104	54967.1808	 0.48	0.19
780	54968.1458	54968.2306	54968.1868	 0.20	0.18
781	54975.1563	54975.2146	54975.1854	 0.41	0.23
782	54976.1569	54976.2153	54976.1861	 0.06	0.21
783	54977.1563	54977.2153	54977.1856	 0.36	0.22
